state_newspaper,newspaper,member,year,newspaper_bias,n_endorsements
NC,CHARLOTTE OBSERVER,132300,2008,1.602645713685687,2
NC,CHARLOTTE OBSERVER,132300,2010,1.640346894500059,2
NC,CHARLOTTE OBSERVER,132300,2012,1.67804807531443,1
NC,CHARLOTTE OBSERVER,132300,2014,1.715749256128803,1
NC,CHARLOTTE OBSERVER,132300,2016,1.753450436943175,1
NC,CHARLOTTE NEWS,132301,1952,.1735862932263398,1
NC,CHARLOTTE NEWS,132301,1956,.2568830014207468,1
NC,CHARLOTTE NEWS,132301,1960,.3401797096151534,1
NC,CHARLOTTE NEWS,132301,1962,.3818280637123567,1
NC,CHARLOTTE NEWS,132301,1964,.4234764178095599,6
NC,CHARLOTTE NEWS,132301,1966,.4651247719067637,2
NC,CHARLOTTE NEWS,132301,1968,.506773126003967,10
NC,CHARLOTTE NEWS,132301,1972,.5900698341983736,14
NC,CHARLOTTE NEWS,132301,1974,.6317181882955768,3
NC,CHARLOTTE NEWS,132301,1976,.6733665423927802,11
NC,CHARLOTTE NEWS,132301,1978,.7150148964899834,2
NC,CHARLOTTE NEWS,132301,1980,.7566632505871872,10
NC,CHARLOTTE NEWS,132301,1982,.7983116046843904,4
NC,CHARLOTTE NEWS,132301,1984,.8399599587815938,20
NC,GREENSBORO NEWS AND RECORD,132700,1984,2.042254987070349,3
NC,GREENSBORO NEWS AND RECORD,132700,1986,1.954400206087933,3
NC,GREENSBORO NEWS AND RECORD,132700,1988,1.866545425105518,1
NC,GREENSBORO NEWS AND RECORD,132700,1990,1.778690644123102,10
NC,GREENSBORO NEWS AND RECORD,132700,1992,1.690835863140687,14
NC,GREENSBORO NEWS AND RECORD,132700,1994,1.602981082158271,4
NC,GREENSBORO NEWS AND RECORD,132700,1996,1.515126301175856,14
NC,GREENSBORO NEWS AND RECORD,132700,1998,1.42727152019344,1
NC,GREENSBORO NEWS AND RECORD,132700,2000,1.339416739211024,13
NC,GREENSBORO NEWS AND RECORD,132700,2002,1.251561958228609,2
NC,GREENSBORO NEWS AND RECORD,132700,2004,1.163707177246193,9
NC,GREENSBORO NEWS AND RECORD,132700,2006,1.075852396263778,2
NC,GREENSBORO NEWS AND RECORD,132700,2008,.9879976152813622,2
NC,GREENSBORO NEWS AND RECORD,132700,2010,.9001428342989467,2
NC,GREENSBORO NEWS AND RECORD,132700,2012,.8122880533165312,1
NC,GREENSBORO NEWS AND RECORD,132700,2014,.7244332723341157,1
NC,GREENSBORO NEWS AND RECORD,132700,2016,.6365784913517002,2
NC,GREENSBORO DAILY NEWS,132701,1964,.678548139634403,1
NC,GREENSBORO DAILY NEWS,132701,1968,.7896994408672471,3
NC,GREENSBORO DAILY NEWS,132701,1970,.8452750914836693,1
NC,GREENSBORO DAILY NEWS,132701,1972,.9008507421000912,3
NC,GREENSBORO DAILY NEWS,132701,1974,.956426392716513,2
NC,GREENSBORO DAILY NEWS,132701,1976,1.012002043332935,2
NC,GREENSBORO NEWS,132701,1978,1.067577693949357,2
NC,GREENSBORO DAILY NEWS,132701,1980,1.123153344565779,2
NC,GREENSBORO DAILY NEWS,132701,1982,1.178728995182201,5
NC,GREENSBORO RECORD,132702,1952,2.68973052246753,2
NC,GREENSBORO RECORD,132702,1956,2.168863860296617,1
NC,GREENSBORO RECORD,132702,1964,1.127130535954791,2
NC,GREENSBORO RECORD,132702,1968,.6062638737838775,2
NC,GREENSBORO RECORD,132702,1970,.3458305426984208,1
NC,GREENSBORO RECORD,132702,1972,.0853972116129647,4
NC,GREENSBORO RECORD,132702,1974,-.175036119472492,1
NC,GREENSBORO RECORD,132702,1976,-.4354694505579486,2
NC,GREENSBORO RECORD,132702,1978,-.6959027816434048,1
NC,GREENSBORO RECORD,132702,1980,-.9563361127288614,2
NC,GREENSBORO RECORD,132702,1982,-1.216769443814318,3
NC,RALEIGH NEWS AND OBSERVER,133200,1960,3.03729312769347,1
NC,RALEIGH NEWS AND OBSERVER,133200,1968,2.745852621977904,1
NC,RALEIGH NEWS AND OBSERVER,133200,1976,2.454412116262338,1
NC,RALEIGH NEWS AND OBSERVER,133200,1980,2.308691863404555,1
NC,RALEIGH NEWS AND OBSERVER,133200,1984,2.162971610546772,1
NC,RALEIGH NEWS AND OBSERVER,133200,1988,2.017251357688989,10
NC,RALEIGH NEWS AND OBSERVER,133200,1992,1.871531104831206,13
NC,RALEIGH NEWS AND OBSERVER,133200,1996,1.725810851973422,14
NC,RALEIGH NEWS AND OBSERVER,133200,1998,1.652950725544531,8
NC,RALEIGH NEWS AND OBSERVER,133200,2000,1.580090599115639,17
NC,RALEIGH NEWS AND OBSERVER,133200,2002,1.507230472686748,8
NC,RALEIGH NEWS AND OBSERVER,133200,2004,1.434370346257856,11
NC,RALEIGH NEWS AND OBSERVER,133200,2006,1.361510219828965,1
NC,RALEIGH NEWS AND OBSERVER,133200,2008,1.288650093400073,1
NC,RALEIGH NEWS AND OBSERVER,133200,2016,.9972095876845067,1
NC,WINSTON SALEM JOURNAL,133850,1968,-.6908976381100579,1
NC,WINSTON SALEM JOURNAL,133850,1976,-.3168011951551716,1
NC,WINSTON SALEM JOURNAL,133850,1978,-.2232770844164501,1
NC,WINSTON SALEM JOURNAL,133850,1984,.0572952477997146,1
NC,WINSTON SALEM JOURNAL,133850,1988,.2443434692771577,1
NC,WINSTON SALEM JOURNAL,133850,1998,.7119640229707656,9
NC,WINSTON SALEM JOURNAL,133850,2000,.805488133709487,17
NC,WINSTON SALEM JOURNAL,133850,2002,.8990122444482086,8
NC,WINSTON SALEM JOURNAL,133850,2004,.9925363551869302,9
NC,WINSTON SALEM JOURNAL,133850,2006,1.086060465925652,1
NC,WINSTON SALEM JOURNAL,133850,2008,1.179584576664373,1
ND,BISMARCK TRIBUNE,133900,1994,6.091550340059941,2
ND,BISMARCK TRIBUNE,133900,2004,1.081933050067968,1
ND,BISMARCK TRIBUNE,133900,2008,-.9219138659288232,1
ND,BISMARCK TRIBUNE,133900,2012,-2.925760781925614,1
NE,LINCOLN JOURNAL STAR,126150,1996,-.4453409838779918,2
NE,LINCOLN JOURNAL STAR,126150,1998,-.4396719667089057,4
NE,LINCOLN JOURNAL STAR,126150,2000,-.4340029495398197,4
NE,LINCOLN JOURNAL STAR,126150,2002,-.4283339323707337,6
NE,LINCOLN JOURNAL STAR,126150,2004,-.4226649152016477,2
NE,LINCOLN JOURNAL STAR,126150,2006,-.4169958980325614,3
NE,LINCOLN JOURNAL STAR,126150,2016,-.3886508121871313,1
NE,LINCOLN JOURNAL,126151,1952,-1.236882540239866,1
NE,LINCOLN JOURNAL,126151,1956,-1.043653386845135,1
NE,LINCOLN JOURNAL,126151,1964,-.6571950800556731,1
NE,LINCOLN JOURNAL,126151,1968,-.4639659266609421,1
NE,LINCOLN JOURNAL,126151,1972,-.2707367732662112,1
NE,LINCOLN JOURNAL,126151,1978,.019106956825885,7
NE,LINCOLN JOURNAL,126151,1982,.2123361102206165,4
NE,LINCOLN JOURNAL,126151,1986,.4055652636153472,6
NE,LINCOLN JOURNAL,126151,1990,.5987944170100783,4
NE,LINCOLN JOURNAL,126151,1994,.7920235704048093,6
NE,LINCOLN STAR,126152,1952,2.936461950121184,1
NE,LINCOLN STAR,126152,1960,2.49160530174716,1
NE,LINCOLN STAR,126152,1968,2.046748653373137,1
NE,LINCOLN STAR,126152,1978,1.490677842905607,7
NE,LINCOLN STAR,126152,1980,1.379463680812101,1
NE,LINCOLN STAR,126152,1982,1.268249518718596,4
NE,LINCOLN STAR,126152,1984,1.157035356625089,1
NE,LINCOLN STAR,126152,1986,1.045821194531584,6
NE,LINCOLN STAR,126152,1988,.9346070324380776,1
NE,LINCOLN STAR,126152,1990,.8233928703445716,4
NE,LINCOLN STAR,126152,1992,.7121787082510662,1
NE,LINCOLN STAR,126152,1994,.6009645461575602,6
NE,OMAHA WORLD HERALD,126400,1952,-.9657768550538733,1
NE,OMAHA WORLD HERALD,126400,1956,-.9605453455875816,1
NE,OMAHA WORLD HERALD,126400,1960,-.9553138361212903,1
NE,OMAHA WORLD HERALD,126400,1968,-.9448508171887071,1
NE,OMAHA WORLD HERALD,126400,1976,-.9343877982561239,1
NE,OMAHA WORLD HERALD,126400,1978,-.9317720435229784,2
NE,OMAHA WORLD HERALD,126400,1980,-.9291562887898326,1
NE,OMAHA WORLD HERALD,126400,1984,-.9239247793235409,1
NE,OMAHA WORLD HERALD,126400,1988,-.9186932698572493,1
NE,OMAHA WORLD HERALD,126400,1992,-.9134617603909577,1
NE,OMAHA WORLD HERALD,126400,1994,-.9108460056578119,5
NE,OMAHA WORLD HERALD,126400,1996,-.9082302509246664,3
NE,OMAHA WORLD HERALD,126400,1998,-.9056144961915206,4
NE,OMAHA WORLD HERALD,126400,2000,-.9029987414583748,4
NE,OMAHA WORLD HERALD,126400,2002,-.900382986725229,6
NE,OMAHA WORLD HERALD,126400,2004,-.8977672319920832,2
NE,OMAHA WORLD HERALD,126400,2006,-.8951514772589374,3
NE,OMAHA WORLD HERALD,126400,2008,-.8925357225257916,1
NE,OMAHA WORLD HERALD,126400,2016,-.8820727035932086,1
NE,OMAHA WORLD HERALD,126400,2020,-.876841194126917,1
NJ,ASBURY PARK PRESS,127000,1982,-.7164090490140435,6
NJ,ASBURY PARK PRESS,127000,1986,-.4794968333010464,2
NJ,ASBURY PARK PRESS,127000,1992,-.1241285097315512,1
NJ,ASBURY PARK PRESS,127000,1996,.1127837059814461,5
NJ,ASBURY PARK PRESS,127000,2000,.3496959216944431,1
NJ,ASBURY PARK PRESS,127000,2002,.4681520295509413,5
NJ,ASBURY PARK PRESS,127000,2006,.7050642452639386,6
NJ,ASBURY PARK PRESS,127000,2008,.8235203531204369,5
NJ,ASBURY PARK PRESS,127000,2010,.9419764609769355,3
NJ,ASBURY PARK PRESS,127000,2012,1.060432568833434,4
NJ,ASBURY PARK PRESS,127000,2014,1.178888676689932,4
NJ,ASBURY PARK PRESS,127000,2016,1.297344784546431,3
NJ,PRESS OF ATLANTIC CITY,127050,1990,.213963728957689,2
NJ,PRESS OF ATLANTIC CITY,127050,1992,.2789299201823256,2
NJ,PRESS OF ATLANTIC CITY,127050,1994,.3438961114069627,4
NJ,PRESS OF ATLANTIC CITY,127050,1996,.4088623026315994,2
NJ,PRESS OF ATLANTIC CITY,127050,1998,.473828493856236,1
NJ,PRESS OF ATLANTIC CITY,127050,2000,.5387946850808731,1
NJ,PRESS OF ATLANTIC CITY,127050,2002,.6037608763055098,3
NJ,PRESS OF ATLANTIC CITY,127050,2006,.7336932587547835,4
NJ,CAMDEN COURIER POST,127250,1964,1.492026668104535,1
NJ,CAMDEN COURIER POST,127250,1966,1.453261632876819,1
NJ,CAMDEN COURIER POST,127250,1968,1.414496597649103,1
NJ,CAMDEN COURIER POST,127250,1970,1.375731562421387,2
NJ,CAMDEN COURIER POST,127250,1974,1.298201491965955,1
NJ,CAMDEN COURIER POST,127250,1976,1.259436456738239,2
NJ,CAMDEN COURIER POST,127250,1978,1.220671421510523,1
NJ,CAMDEN COURIER POST,127250,1980,1.181906386282808,3
NJ,CAMDEN COURIER POST,127250,1982,1.143141351055092,5
NJ,CAMDEN COURIER POST,127250,1984,1.104376315827376,4
NJ,CAMDEN COURIER POST,127250,1986,1.06561128059966,1
NJ,CAMDEN COURIER POST,127250,1988,1.026846245371944,1
NJ,CAMDEN COURIER POST,127250,1990,.988081210144228,4
NJ,CAMDEN COURIER POST,127250,1992,.9493161749165121,5
NJ,CAMDEN COURIER POST,127250,1994,.9105511396887966,5
NJ,CAMDEN COURIER POST,127250,1998,.8330210692333647,1
NJ,CAMDEN COURIER POST,127250,2000,.7942560340056484,1
NJ,CAMDEN COURIER POST,127250,2002,.7554909987779329,1
NJ,CAMDEN COURIER POST,127250,2004,.7167259635502166,1
NJ,CAMDEN COURIER POST,127250,2006,.677960928322501,5
NJ,CAMDEN COURIER POST,127250,2008,.6391958930947851,4
NJ,CAMDEN COURIER POST,127250,2010,.6004308578670692,4
NJ,CAMDEN COURIER POST,127250,2012,.5616658226393533,5
NJ,CAMDEN COURIER POST,127250,2014,.5229007874116374,3
NJ,CAMDEN COURIER POST,127250,2016,.4841357521839214,1
NJ,CAMDEN COURIER POST,127250,2018,.4453707169562055,1
NJ,BERGEN COUNTY RECORD,127450,1952,.1459146265935611,1
NJ,BERGEN COUNTY RECORD,127450,1960,.3232734502445593,1
NJ,BERGEN COUNTY RECORD,127450,1962,.3676131561573087,2
NJ,BERGEN COUNTY RECORD,127450,1964,.4119528620700584,1
NJ,BERGEN COUNTY RECORD,127450,1966,.4562925679828078,2
NJ,BERGEN COUNTY RECORD,127450,1968,.5006322738955576,4
NJ,BERGEN COUNTY RECORD,127450,1970,.5449719798083069,2
NJ,BERGEN COUNTY RECORD,127450,1972,.5893116857210567,1
NJ,BERGEN COUNTY RECORD,127450,1974,.6336513916338066,1
NJ,BERGEN COUNTY RECORD,127450,1980,.7666705093720549,1
NJ,BERGEN COUNTY RECORD,127450,1984,.8553499211975542,1
NJ,BERGEN COUNTY RECORD,127450,1988,.9440293330230537,1
NJ,BERGEN COUNTY RECORD,127450,1992,1.032708744848552,1
NJ,BERGEN COUNTY RECORD,127450,1996,1.121388156674052,1
NJ,BERGEN COUNTY RECORD,127450,1998,1.165727862586801,4
NJ,BERGEN COUNTY RECORD,127450,2000,1.210067568499551,3
NJ,BERGEN COUNTY RECORD,127450,2002,1.2544072744123,2
NJ,BERGEN COUNTY RECORD,127450,2004,1.29874698032505,2
NJ,BERGEN COUNTY RECORD,127450,2006,1.3430866862378,4
NJ,BERGEN COUNTY RECORD,127450,2008,1.387426392150549,1
NJ,BERGEN COUNTY RECORD,127450,2012,1.476105803976049,1
NJ,BERGEN COUNTY RECORD,127450,2016,1.564785215801548,1
NJ,BERGEN COUNTY RECORD,127450,2020,1.653464627627047,1
NJ,JERSEY CITY JERSEY JOURNAL,127500,1960,1.48427598704261,1
NJ,JERSEY CITY JERSEY JOURNAL,127500,1966,1.629957445848028,1
NJ,JERSEY CITY JERSEY JOURNAL,127500,1968,1.678517932116501,1
NJ,JERSEY CITY JERSEY JOURNAL,127500,1970,1.727078418384975,1
NJ,JERSEY CITY JERSEY JOURNAL,127500,1972,1.775638904653447,1
NJ,JERSEY CITY JERSEY JOURNAL,127500,1976,1.872759877190393,1
NJ,JERSEY CITY JERSEY JOURNAL,127500,1980,1.969880849727339,1
NJ,JERSEY CITY JERSEY JOURNAL,127500,1984,2.067001822264285,1
NJ,JERSEY CITY JERSEY JOURNAL,127500,2000,2.455485712412068,2
NJ,JERSEY CITY JERSEY JOURNAL,127500,2004,2.552606684949013,1
NJ,JERSEY CITY JERSEY JOURNAL,127500,2006,2.601167171217486,1
NJ,JERSEY CITY JERSEY JOURNAL,127500,2008,2.649727657485959,1
NJ,NEWARK STAR LEDGER,127750,1952,.5809376522903271,1
NJ,NEWARK STAR LEDGER,127750,1956,.6273559731027174,1
NJ,NEWARK STAR LEDGER,127750,1960,.6737742939151078,1
NJ,NEWARK STAR LEDGER,127750,1962,.6969834543213029,1
NJ,NEWARK STAR LEDGER,127750,1964,.7201926147274981,1
NJ,NEWARK STAR LEDGER,127750,1966,.7434017751336932,1
NJ,NEWARK STAR LEDGER,127750,1968,.7666109355398885,1
NJ,NEWARK STAR LEDGER,127750,1970,.7898200959460836,2
NJ,NEWARK STAR LEDGER,127750,1972,.8130292563522787,1
NJ,NEWARK STAR LEDGER,127750,1978,.8826567375708643,1
NJ,NEWARK STAR LEDGER,127750,1984,.9522842187894497,1
NJ,NEWARK STAR LEDGER,127750,1988,.9987025396018401,1
NJ,NEWARK STAR LEDGER,127750,1992,1.04512086041423,1
NJ,NEWARK STAR LEDGER,127750,1996,1.091539181226621,1
NJ,NEWARK STAR LEDGER,127750,2000,1.137957502039011,3
NJ,NEWARK STAR LEDGER,127750,2002,1.161166662445206,3
NJ,NEWARK STAR LEDGER,127750,2004,1.184375822851401,5
NJ,NEWARK STAR LEDGER,127750,2006,1.207584983257596,9
NJ,NEWARK STAR LEDGER,127750,2008,1.230794143663792,1
NJ,NEWARK STAR LEDGER,127750,2016,1.323630785288572,1
NJ,NEWARK STAR LEDGER,127750,2020,1.370049106100963,1
NJ,PASSAIC HERALD NEWS,127850,1952,-.287450633677702,1
NJ,PASSAIC HERALD NEWS,127850,1956,-.3024302701047538,1
NJ,PASSAIC HERALD NEWS,127850,1960,-.3174099065318057,1
NJ,PASSAIC HERALD NEWS,127850,1962,-.3248997247453317,1
NJ,PASSAIC HERALD NEWS,127850,1964,-.3323895429588575,7
NJ,PASSAIC HERALD NEWS,127850,1966,-.3398793611723836,2
NJ,PASSAIC HERALD NEWS,127850,1968,-.3473691793859094,6
NJ,PASSAIC HERALD NEWS,127850,1972,-.3623488158129612,1
NJ,PASSAIC HERALD NEWS,127850,1974,-.3698386340264873,1
NJ,PASSAIC HERALD NEWS,127850,1976,-.3773284522400131,6
NJ,PASSAIC HERALD NEWS,127850,1978,-.3848182704535389,8
NJ,PASSAIC HERALD NEWS,127850,1980,-.392308088667065,6
NJ,PASSAIC HERALD NEWS,127850,1982,-.3997979068805907,3
NJ,PASSAIC HERALD NEWS,127850,1984,-.4072877250941168,5
NJ,PASSAIC HERALD NEWS,127850,1986,-.4147775433076426,5
NJ,PASSAIC HERALD NEWS,127850,1988,-.4222673615211687,2
NJ,PASSAIC HERALD NEWS,127850,1992,-.4372469979482205,2
NJ,PASSAIC HERALD NEWS,127850,1994,-.4447368161617463,3
NJ,PASSAIC HERALD NEWS,127850,1996,-.4522266343752724,4
NJ,PASSAIC HERALD NEWS,127850,1998,-.4597164525887982,3
NJ,BRIDGEWATER COURIER NEWS,128000,1952,-.0041203172665697,2
NJ,BRIDGEWATER COURIER NEWS,128000,1956,.0702744796624792,1
NJ,BRIDGEWATER COURIER NEWS,128000,1958,.1074718781270036,3
NJ,BRIDGEWATER COURIER NEWS,128000,1960,.1446692765915285,3
NJ,BRIDGEWATER COURIER NEWS,128000,1962,.1818666750560529,3
NJ,BRIDGEWATER COURIER NEWS,128000,1964,.2190640735205774,3
NJ,BRIDGEWATER COURIER NEWS,128000,1966,.2562614719851019,3
NJ,BRIDGEWATER COURIER NEWS,128000,1968,.2934588704496263,2
NJ,BRIDGEWATER COURIER NEWS,128000,1970,.3306562689141507,4
NJ,BRIDGEWATER COURIER NEWS,128000,1972,.3678536673786751,5
NJ,BRIDGEWATER COURIER NEWS,128000,1974,.4050510658432001,3
NJ,BRIDGEWATER COURIER NEWS,128000,1976,.4422484643077245,4
NJ,BRIDGEWATER COURIER NEWS,128000,1978,.4794458627722489,4
NJ,BRIDGEWATER COURIER NEWS,128000,1980,.5166432612367734,4
NJ,BRIDGEWATER COURIER NEWS,128000,1982,.5538406597012978,4
NJ,BRIDGEWATER COURIER NEWS,128000,1984,.5910380581658222,2
NJ,BRIDGEWATER COURIER NEWS,128000,1986,.6282354566303467,2
NJ,BRIDGEWATER COURIER NEWS,128000,1988,.6654328550948716,1
NJ,BRIDGEWATER COURIER NEWS,128000,1990,.7026302535593956,3
NJ,BRIDGEWATER COURIER NEWS,128000,1992,.7398276520239204,1
NJ,BRIDGEWATER COURIER NEWS,128000,1994,.7770250504884449,3
NJ,BRIDGEWATER COURIER NEWS,128000,1996,.8142224489529694,3
NJ,BRIDGEWATER COURIER NEWS,128000,1998,.8514198474174938,3
NJ,BRIDGEWATER COURIER NEWS,128000,2000,.8886172458820182,4
NJ,BRIDGEWATER COURIER NEWS,128000,2002,.9258146443465427,5
NJ,BRIDGEWATER COURIER NEWS,128000,2004,.9630120428110671,4
NJ,BRIDGEWATER COURIER NEWS,128000,2006,1.000209441275592,6
NJ,BRIDGEWATER COURIER NEWS,128000,2008,1.037406839740116,4
NJ,BRIDGEWATER COURIER NEWS,128000,2010,1.074604238204641,2
NJ,BRIDGEWATER COURIER NEWS,128000,2012,1.111801636669165,4
NJ,BRIDGEWATER COURIER NEWS,128000,2014,1.14899903513369,2
NJ,BRIDGEWATER COURIER NEWS,128000,2016,1.186196433598214,2
NJ,BRIDGEWATER COURIER NEWS,128000,2018,1.223393832062739,2
NJ,TRENTON TIMES,128100,1952,1.593975981160899,1
NJ,TRENTON TIMES,128100,1960,1.556020254368816,1
NJ,TRENTON TIMES,128100,1966,1.527553459274753,1
NJ,TRENTON TIMES,128100,1968,1.518064527576733,1
NJ,TRENTON TIMES,128100,1970,1.508575595878712,2
NJ,TRENTON TIMES,128100,1972,1.499086664180691,1
NJ,TRENTON TIMES,128100,1976,1.48010880078465,1
NJ,TRENTON TIMES,128100,1978,1.470619869086629,1
NJ,TRENTON TIMES,128100,1980,1.461130937388608,1
NJ,TRENTON TIMES,128100,1984,1.442153073992566,1
NJ,TRENTON TIMES,128100,1988,1.423175210596525,1
NJ,TRENTON TIMES,128100,1992,1.404197347200483,1
NJ,TRENTON TIMES,128100,1996,1.385219483804441,5
NJ,TRENTON TIMES,128100,1998,1.375730552106421,3
NJ,TRENTON TIMES,128100,2000,1.3662416204084,5
NJ,TRENTON TIMES,128100,2002,1.356752688710379,5
NJ,TRENTON TIMES,128100,2004,1.347263757012358,4
NJ,TRENTON TIMES,128100,2006,1.337774825314337,5
NJ,TRENTON TIMES,128100,2008,1.328285893616316,1
NJ,TRENTONIAN,128150,1964,1.315281392116049,1
NJ,TRENTONIAN,128150,1966,1.132465167307559,1
NJ,TRENTONIAN,128150,1968,.9496489424990689,1
NJ,TRENTONIAN,128150,1970,.7668327176905786,1
NJ,TRENTONIAN,128150,1978,.0355678184566185,1
NJ,TRENTONIAN,128150,1980,-.1472484063518718,1
NJ,TRENTONIAN,128150,1992,-1.244145755202812,1
NJ,TRENTONIAN,128150,2000,-1.975410654436772,1
NJ,TRENTONIAN,128150,2004,-2.341043104053753,1
NJ,TRENTONIAN,128150,2008,-2.706675553670733,1
NJ,PATERSON NEWS AND CALL,600060,1984,.5006827117849979,5
NJ,PATERSON NEWS AND CALL,600060,1986,-.4142713893197668,5
NJ,PATERSON EVENING NEWS,600061,1952,-.5712840083249717,1
NJ,PATERSON EVENING NEWS,600061,1956,-.4667597714234666,1
NJ,PATERSON EVENING NEWS,600061,1960,-.3622355345219614,1
NJ,PATERSON EVENING NEWS,600061,1962,-.3099734160712088,5
NJ,PATERSON EVENING NEWS,600061,1964,-.2577112976204564,6
NJ,PATERSON EVENING NEWS,600061,1966,-.2054491791697038,4
NJ,PATERSON EVENING NEWS,600061,1968,-.1531870607189511,5
NJ,PATERSON EVENING NEWS,600061,1970,-.1009249422681985,4
NJ,PATERSON EVENING NEWS,600061,1972,-.0486628238174459,5
NJ,PATERSON EVENING NEWS,600061,1976,.0558614130840593,7
NJ,PATERSON EVENING NEWS,600061,1978,.1081235315348115,4
NJ,PATERSON EVENING NEWS,600061,1980,.1603856499855641,3
NJ,PATERSON CALL,600062,1952,-.5785548835148763,1
NJ,PATERSON CALL,600062,1956,-.3551559582866621,1
NJ,PATERSON CALL,600062,1960,-.1317570330584479,1
NJ,PATERSON CALL,600062,1962,-.0200575704443408,2
NJ,PATERSON CALL,600062,1964,.0916418921697662,1
NJ,PATERSON CALL,600062,1966,.2033413547838733,3
NJ,PATERSON CALL,600062,1968,.3150408173979804,2
NJ,PATERSON CALL,600062,1970,.4267402800120875,1
NJ,PATERSON CALL,600062,1978,.8735381304685158,1
NM,ALBUQUERQUE TRIBUNE,128400,1952,-.4633124752638085,2
NM,ALBUQUERQUE TRIBUNE,128400,1958,-.3858143573904996,1
NM,ALBUQUERQUE TRIBUNE,128400,1960,-.3599816514327301,3
NM,ALBUQUERQUE TRIBUNE,128400,1962,-.3341489454749605,1
NM,ALBUQUERQUE TRIBUNE,128400,1964,-.3083162395171908,2
NM,ALBUQUERQUE TRIBUNE,128400,1966,-.2824835335594212,2
NM,ALBUQUERQUE TRIBUNE,128400,1968,-.2566508276016515,10
NM,ALBUQUERQUE TRIBUNE,128400,1970,-.2308181216438819,16
NM,ALBUQUERQUE TRIBUNE,128400,1972,-.2049854156861122,29
NM,ALBUQUERQUE TRIBUNE,128400,1974,-.1791527097283428,1
NM,ALBUQUERQUE TRIBUNE,128400,1976,-.1533200037705729,12
NM,ALBUQUERQUE TRIBUNE,128400,1978,-.1274872978128035,16
NM,ALBUQUERQUE TRIBUNE,128400,1980,-.1016545918550339,23
NM,ALBUQUERQUE TRIBUNE,128400,1982,-.0758218858972642,29
NM,ALBUQUERQUE TRIBUNE,128400,1984,-.0499891799394945,34
NM,ALBUQUERQUE TRIBUNE,128400,1986,-.0241564739817249,21
NM,ALBUQUERQUE TRIBUNE,128400,1988,.0016762319760445,17
NM,ALBUQUERQUE TRIBUNE,128400,1992,.0533416438915838,1
NM,ALBUQUERQUE TRIBUNE,128400,1994,.0791743498493533,22
NM,ALBUQUERQUE TRIBUNE,128400,1996,.1050070558071232,27
NM,ALBUQUERQUE TRIBUNE,128400,1998,.130839761764893,12
NM,ALBUQUERQUE TRIBUNE,128400,2000,.1566724677226625,29
NM,ALBUQUERQUE TRIBUNE,128400,2002,.1825051736804319,18
NM,ALBUQUERQUE TRIBUNE,128400,2004,.2083378796382018,15
NM,ALBUQUERQUE TRIBUNE,128400,2006,.2341705855959712,10
NM,ALBUQUERQUE JOURNAL,128401,1952,-.1934386779582827,1
NM,ALBUQUERQUE JOURNAL,128401,1956,-.2093089080006701,1
NM,ALBUQUERQUE JOURNAL,128401,1960,-.2251791380430575,2
NM,ALBUQUERQUE JOURNAL,128401,1962,-.2331142530642513,1
NM,ALBUQUERQUE JOURNAL,128401,1964,-.2410493680854452,2
NM,ALBUQUERQUE JOURNAL,128401,1966,-.248984483106639,2
NM,ALBUQUERQUE JOURNAL,128401,1968,-.2569195981278326,11
NM,ALBUQUERQUE JOURNAL,128401,1970,-.2648547131490264,16
NM,ALBUQUERQUE JOURNAL,128401,1972,-.2727898281702202,30
NM,ALBUQUERQUE JOURNAL,128401,1974,-.2807249431914138,1
NM,ALBUQUERQUE JOURNAL,128401,1976,-.2886600582126077,15
NM,ALBUQUERQUE JOURNAL,128401,1978,-.2965951732338015,19
NM,ALBUQUERQUE JOURNAL,128401,1980,-.3045302882549953,24
NM,ALBUQUERQUE JOURNAL,128401,1982,-.3124654032761889,27
NM,ALBUQUERQUE JOURNAL,128401,1984,-.3204005182973828,35
NM,ALBUQUERQUE JOURNAL,128401,1986,-.3283356333185766,21
NM,ALBUQUERQUE JOURNAL,128401,1988,-.3362707483397702,18
NM,ALBUQUERQUE JOURNAL,128401,1990,-.344205863360964,4
NM,ALBUQUERQUE JOURNAL,128401,1994,-.3600760934033514,16
NM,ALBUQUERQUE JOURNAL,128401,1996,-.3680112084245453,28
NM,ALBUQUERQUE JOURNAL,128401,1998,-.3759463234457391,17
NM,ALBUQUERQUE JOURNAL,128401,2000,-.3838814384669329,29
NM,ALBUQUERQUE JOURNAL,128401,2002,-.3918165534881265,20
NM,ALBUQUERQUE JOURNAL,128401,2004,-.3997516685093203,15
NM,ALBUQUERQUE JOURNAL,128401,2006,-.4076867835305141,5
NM,ALBUQUERQUE JOURNAL,128401,2008,-.4156218985517077,1
NM,ALBUQUERQUE JOURNAL,128401,2010,-.4235570135729015,1
NM,ALBUQUERQUE JOURNAL,128401,2012,-.4314921285940954,1
NM,ALBUQUERQUE JOURNAL,128401,2014,-.4394272436152892,4
NM,ALBUQUERQUE JOURNAL,128401,2016,-.4473623586364828,2
NM,ALBUQUERQUE JOURNAL,128401,2018,-.4552974736576766,5
NM,LAS CRUCES SUN NEWS,128700,1972,.2568224188174755,3
NM,LAS CRUCES SUN NEWS,128700,1974,.2451889782573185,1
NM,LAS CRUCES SUN NEWS,128700,1976,.233555537697162,3
NM,LAS CRUCES SUN NEWS,128700,2000,.093954250975281,1
