snapshot_date,category,race_id,chamber,state,district,quantity,unit,n_sources,n_gated,n_retrospective,partial,n_withheld,mean,min,max,sd,tier,display,sole_source,oldest_as_of,n_carried,reason
2026-03-20,professional,SEN_MN_2026,senate,MN,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-20,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-20,professional,SEN_MS_2026,senate,MS,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-20,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-20,professional,SEN_MT_2026,senate,MT,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-20,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-20,professional,SEN_NC_2026,senate,NC,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-20,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-20,professional,SEN_NE_2026,senate,NE,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-20,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-20,professional,SEN_NH_2026,senate,NH,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-20,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-20,professional,SEN_NJ_2026,senate,NJ,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-20,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-20,professional,SEN_NM_2026,senate,NM,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-20,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-20,professional,SEN_OH_2026,senate,OH,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-20,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-20,professional,SEN_OK_2026,senate,OK,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-20,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-20,professional,SEN_OR_2026,senate,OR,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-20,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-20,professional,SEN_RI_2026,senate,RI,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-20,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-20,professional,SEN_SC_2026,senate,SC,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-20,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-20,professional,SEN_SD_2026,senate,SD,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-20,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-20,professional,SEN_TN_2026,senate,TN,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-20,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-20,professional,SEN_TX_2026,senate,TX,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-20,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-20,professional,SEN_VA_2026,senate,VA,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-20,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-20,professional,SEN_WV_2026,senate,WV,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-20,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-20,professional,SEN_WY_2026,senate,WY,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-20,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-24,professional,NATL_SENATE_2026,national,,,seats_D,seats,1,1,0,0,0,,,,,gated,single,,2026-03-24,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,NATL_HOUSE_2026,national,,,seats_D,seats,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,NATL_HOUSE_2026,national,,,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,NATL_SENATE_2026,national,,,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_AK_2026,senate,AK,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_AL_2026,senate,AL,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_AR_2026,senate,AR,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_CO_2026,senate,CO,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_DE_2026,senate,DE,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_FL_2026,senate,FL,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_GA_2026,senate,GA,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_IA_2026,senate,IA,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_ID_2026,senate,ID,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_IL_2026,senate,IL,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_KS_2026,senate,KS,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_KY_2026,senate,KY,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_LA_2026,senate,LA,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_MA_2026,senate,MA,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_ME_2026,senate,ME,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_MI_2026,senate,MI,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_MN_2026,senate,MN,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_MS_2026,senate,MS,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_MT_2026,senate,MT,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_NC_2026,senate,NC,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_NE_2026,senate,NE,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_NH_2026,senate,NH,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_NJ_2026,senate,NJ,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_NM_2026,senate,NM,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_OH_2026,senate,OH,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_OK_2026,senate,OK,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_OR_2026,senate,OR,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_RI_2026,senate,RI,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_SC_2026,senate,SC,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_SD_2026,senate,SD,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_TN_2026,senate,TN,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_TX_2026,senate,TX,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_VA_2026,senate,VA,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_WV_2026,senate,WV,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-25,professional,SEN_WY_2026,senate,WY,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-25,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-29,professional,NATL_SENATE_2026,national,,,seats_D,seats,1,1,0,0,0,,,,,gated,single,,2026-03-29,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,NATL_HOUSE_2026,national,,,seats_D,seats,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,NATL_HOUSE_2026,national,,,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,NATL_SENATE_2026,national,,,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_AK_2026,senate,AK,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_AL_2026,senate,AL,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_AR_2026,senate,AR,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_CO_2026,senate,CO,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_DE_2026,senate,DE,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_FL_2026,senate,FL,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_GA_2026,senate,GA,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_IA_2026,senate,IA,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_ID_2026,senate,ID,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_IL_2026,senate,IL,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_KS_2026,senate,KS,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_KY_2026,senate,KY,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_LA_2026,senate,LA,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_MA_2026,senate,MA,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_ME_2026,senate,ME,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_MI_2026,senate,MI,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_MN_2026,senate,MN,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_MS_2026,senate,MS,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_MT_2026,senate,MT,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_NC_2026,senate,NC,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_NE_2026,senate,NE,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_NH_2026,senate,NH,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_NJ_2026,senate,NJ,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_NM_2026,senate,NM,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_OH_2026,senate,OH,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_OK_2026,senate,OK,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_OR_2026,senate,OR,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_RI_2026,senate,RI,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_SC_2026,senate,SC,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_SD_2026,senate,SD,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_TN_2026,senate,TN,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_TX_2026,senate,TX,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_VA_2026,senate,VA,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_WV_2026,senate,WV,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-03-30,professional,SEN_WY_2026,senate,WY,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-03-30,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-04-01,professional,NATL_HOUSE_2026,national,,,seats_D,seats,1,1,0,0,0,,,,,gated,single,,2026-04-01,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-04-01,professional,NATL_HOUSE_2026,national,,,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-04-01,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-04-01,professional,NATL_SENATE_2026,national,,,win_prob_D,prob,1,1,0,0,0,,,,,gated,single,,2026-04-01,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-04-01,professional,SEN_AK_2026,senate,AK,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-04-01,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-04-01,professional,SEN_AL_2026,senate,AL,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-04-01,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-04-01,professional,SEN_AR_2026,senate,AR,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-04-01,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-04-01,professional,SEN_CO_2026,senate,CO,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-04-01,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-04-01,professional,SEN_DE_2026,senate,DE,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-04-01,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-04-01,professional,SEN_FL_2026,senate,FL,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-04-01,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-04-01,professional,SEN_GA_2026,senate,GA,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-04-01,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-04-01,professional,SEN_IA_2026,senate,IA,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-04-01,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-04-01,professional,SEN_ID_2026,senate,ID,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-04-01,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-04-01,professional,SEN_IL_2026,senate,IL,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-04-01,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-04-01,professional,SEN_KS_2026,senate,KS,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-04-01,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-04-01,professional,SEN_KY_2026,senate,KY,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-04-01,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-04-01,professional,SEN_LA_2026,senate,LA,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-04-01,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-04-01,professional,SEN_MA_2026,senate,MA,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-04-01,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-04-01,professional,SEN_ME_2026,senate,ME,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-04-01,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
2026-04-01,professional,SEN_MI_2026,senate,MI,,margin_D,pct,1,1,0,0,0,,,,,gated,single,,2026-04-01,0,"only 1 gated source(s) of 1 contributing; MIN_N=3 counts gated sources only, because the open ones are published by name and can be subtracted back out"
